one_answer_id,source_question_id,source_choice_no,exam_type,license_type,section_no,section_name,topic,question_text,answer,explanation,source_exam_id,source_question_file,conversion_type,quality_status,conversion_note
oa_past_500_234,h24_1_freight_q016,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、横断歩道等に接近する場合には、当該横断歩道等を通過する際に当該横断歩道等によりその進路の前方を横断しようとする歩行者等がないことが明らかな場合を除き、当該横断歩道等の直前（道路標識等による停止線が設けられているときは、その停止線の直前）で停止することができるような速度で進行しなければならない。この場合において、横断歩道等によりその進路の前方を横断し、又は横断しようとする歩行者等があるときは、当該横断歩道等を徐行して通過しなければならない。,×,横断歩道等に歩行者等がいる場合は、直前で一時停止し通行を妨げてはならない。徐行して通過するとする点が誤りである。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_235,h21_1_freight_q014,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、道路外の施設又は場所に出入りするためやむを得ない場合において歩道等を横断するとき、又は、法令の規定により歩道等で停車し、若しくは駐車するため必要な限度において歩道等を通行するときは、歩道等に入る直前で一時停止し、かつ、歩行者の通行を妨げないようにしなければならない。,○,歩道等を横断する際は直前で一時停止し、歩行者を妨げてはならない。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_236,h24_1_freight_q017,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,過積載をしている自動車の運転者に対し、警察官から過積載とならないようにするため必要な応急の措置命令がされた場合において、当該命令に係る自動車の使用者（当該自動車の運転者であるものを除く。）が当該自動車に係る過積載を防止するため必要な運行の管理を行っていると認められないときは、当該自動車の使用の本拠の位置を管轄する公安委員会は、当該自動車の使用者に対し、当該自動車の運行の停止を命ずることができる。,×,過積載防止に必要な運行管理をしていないと認められる場合、公安委員会は使用者に運行停止を命ずることができる。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_237,h21_1_freight_q016,1,運行管理者試験,貨物,3,道路交通法関係,事故報告・事故時の措置,自動車等の運転者が交通事故を起こして人を死亡させ、又は傷つけた場合において、道路交通法第72条（交通事故の場合の措置）第１項前段の規定（直ちに車両等の運転を停止して、負傷者を救護し、道路における危険を防止する等必要な措置を講じること。）に違反したときは、その者に対し、仮停止をすることができる。,○,救護義務違反を伴う死傷事故では仮停止の対象となる。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_238,h24_2_freight_q014,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、横断歩道等に接近する場合には、当該横断歩道等によりその進路の前方を横断し、又は横断しようとする歩行者等があるときは、当該横断歩道等の直前で停止することができるような速度で進行し、かつ、その通行を妨げないようにしなければならない。,×,横断歩道等を横断中又は横断しようとする歩行者等がいる場合は、直前で一時停止し通行を妨げてはならないため、単に速度を落とせば足りるものではない。,h24_2_freight,253k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_239,h21_1_freight_q016,2,運行管理者試験,貨物,3,道路交通法関係,事故報告・事故時の措置,運転免許を受けた者に対し仮停止をしたときは、当該処分をした日から起算して５日以内に、当該処分を受けた者に対し弁明の機会を与えなければならない。,○,仮停止をした場合、５日以内に弁明の機会を与える必要がある。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_240,h24_2_freight_q016,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、道路のまがりかど付近、勾配の急な上り坂又は勾配の急な下り坂の道路の部分においては、他の車両（軽車両を除く。）を追い越してはならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h24_2_freight,253k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_241,h21_1_freight_q016,4,運行管理者試験,貨物,3,道路交通法関係,点呼・酒気帯び確認,道路交通法第65条（酒気帯び運転等の禁止）第１項の規定（何人も、酒気を帯びて車両等を運転してはならない。）に違反して自動車等を運転した者で、その運転をした場合において酒に酔った状態にあったものが、交通事故を起こして人を死亡させ、又は傷つけたときは、その者に対し、仮停止をすることができる。,○,酒酔い運転で死傷事故を起こした場合は仮停止の対象となる。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_242,h24_2_freight_q016,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、道路標識等により追越しが禁止されている道路の部分においては、前方を進行している原動機付自転車を追い越すことができる。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h24_2_freight,253k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_243,h21_1_freight_q017,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,積載物の高さは、3.8メートル（公安委員会が道路又は交通の状況により支障がないと認めて定めるものにあっては3.8メートル以上4.1メートルを超えない範囲内において公安委員会が定める高さ）から自動車の積載をする場所の高さを減じたものを超えないこと。,○,積載物の高さ制限に関する記述として正しい。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_244,h24_2_freight_q017,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,警察署長は、荷主が自動車の運転者に対し、過積載をして自動車を運転することを要求するという違反行為を行った場合において、当該荷主が当該違反行為を反復して行うおそれがあると認めるときは、内閣府令で定めるところにより、当該自動車の使用者に対し、当該違反行為に係る運送の引受けをしてはならない旨を命ずることができる。,×,荷主に対し、過積載となる運送を要求しないよう命ずることができるのは警察署長であり、公安委員会が勧告するとする点が誤りである。,h24_2_freight,253k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_245,h21_1_freight_q017,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,積載物の長さは、自動車の長さにその長さの10分の１の長さを加えたものを超えないものとし、積載の方法は、自動車の車体の前後から自動車の長さの10分の１の長さを超えてはみ出さないこと。,○,積載物の長さ及び前後のはみ出し制限に関する記述として正しい。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_246,h24_2_freight_q017,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,積載物の長さは、自動車の長さにその長さの８分の１の長さを加えたものまでとすることができ、積載の方法は、自動車の車体の前後から自動車の長さの８分の１の長さまではみ出して積載することができる。また、積載物の幅は、自動車の幅を超えてはならず、積載の方法は、自動車の車体の左右からはみ出してはならない。,×,使用者が積載制限違反を命じ、又は容認することは禁止されるため、命じた場合のみとする趣旨では不十分である。,h24_2_freight,253k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_247,h21_1_freight_q017,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,自動車の使用者は、その者の業務に関し、自動車の運転者に対し、道路交通法第57条第１項で定める積載物の重量、大きさ、若しくは積載の方法の制限を超えて積載をして運転することを命じ、又は自動車の運転者がこれらの行為をすることを容認してはならない。,○,使用者が積載制限違反を命じ又は容認することは禁止される。,h21_1_freight,218k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_248,h25_1_freight_q014,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、人の乗降、貨物の積卸し、駐車又は自動車の格納若しくは修理のため道路外に設けられた施設又は場所の道路に接する自動車用の出入口から５メートル以内の道路の部分においては、駐車してはならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h25_1_freight,258k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_249,h21_2_freight_q013,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,追越しとは、車両が他の車両等に追い付いた場合において、その進路を変えてその追い付いた車両等の側方を通過し、かつ、当該車両等の前方に出ることをいう。,○,この記述は、道路交通法に関する正しい内容です。重要語句や数値をあわせて確認してください。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_250,h25_1_freight_q016,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、横断歩道等に接近する場合には、当該横断歩道等によりその進路の前方を横断し、又は横断しようとする歩行者等があるときは、当該歩行者等の直前で停止することができるような速度で進行し、かつ、その通行を妨げないようにしなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h25_1_freight,258k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_251,h21_2_freight_q013,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,駐車とは、車両等が客待ち、荷待ち、貨物の積卸し、故障その他の理由により継続的に停止すること（貨物の積卸しのための停止で５分を超えない時間内のもの及び人の乗降のための停止を除く。）、又は車両等が停止し、かつ、当該車両等の運転をする者がその車両等を離れて直ちに運転することができない状態にあることをいう。,○,この記述は、道路交通法に関する正しい内容です。重要語句や数値をあわせて確認してください。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_252,h25_1_freight_q017,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,警察署長は、荷主が自動車の運転者に対し、過積載をして自動車を運転することを要求するという違反行為を行った場合において、当該荷主が当該違反行為を反復して行うおそれがあると認めるときは、内閣府令で定めるところにより、当該自動車の使用者に対し、当該違反行為に係る運送の引き受けをしてはならない旨を命ずることができる。,×,荷主への命令主体や手続の記述が不正確である。,h25_1_freight,258k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_253,h21_2_freight_q013,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,歩道とは、歩行者の通行の用に供するため縁石線又はさくその他これに類する工作物によって区画された道路の部分をいう。,○,この記述は、道路交通法に関する正しい内容です。重要語句や数値をあわせて確認してください。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_254,h25_1_freight_q017,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等の運転者は、交差点又はその直近で横断歩道の設けられていない場所において歩行者が道路を横断しているときは、できる限り安全な速度と方法で進行し、その歩行者の通行を妨げないように努めなければならない。,×,積載物の高さ制限の計算や適用についての記述が不正確である。,h25_1_freight,258k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_255,h21_2_freight_q014,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、消防用機械器具の置場若しくは消防用防火水槽の側端又はこれらの道路に接する出入口から５メートル以内の部分においては、駐車してはならない。,○,消防用機械器具置場等から５メートル以内は駐車禁止である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_256,h25_2_freight_q013,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等 ( 自転車以外の軽車両を除く。) の運転者は、左右の見とおしのきかない交差点、見とおしのきかない道路のまがりかど又は見とおしのきかない上り坂の頂上を通行しようとするときは必ず警音器を鳴らさなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h25_2_freight,263k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_257,h21_2_freight_q014,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、火災報知機から１メートル以内の部分においては、駐車してはならない。,○,火災報知機から１メートル以内は駐車禁止である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_258,h25_2_freight_q013,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両 ( 自転車以外の軽車両を除く。) の運転者が同一方向に進行しながら進路を左方又は右方に変えるときの合図を行う時期は、その行為をしようとする地点から30メートル手前の地点に達したときである。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h25_2_freight,263k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_259,h21_2_freight_q014,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、法令の規定により駐車する場合に当該車両の右側の道路上に3.5メートル（道路標識等により距離が指定されているときは、その距離）以上の余地がないこととなる場所においては、駐車してはならない。ただし、法令で定めがある場合は、この限りでない。,○,車両右側に3.5メートル以上の余地がない場所は、原則として駐車禁止である。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_260,h25_2_freight_q015,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、横断歩道等 ( 当該車両等が通過する際に信号機の表示する信号又は警察官等の手信号等により当該横断歩道等による歩行者等の横断が禁止されているものを除く。) 又はその手前の直前で停止している車両等がある場合において、当該停止している車両等の側方を通過してその前方に出ようとするときは、その前方に出る直前で停止することができるような速度で進行しなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h25_2_freight,263k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_261,h21_2_freight_q015,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、交通整理の行われていない交差点においては、その通行している道路が優先道路である場合を除き、交差道路が優先道路であるとき、又はその通行している道路の幅員よりも交差道路の幅員が明らかに広いものであるときは、当該交差道路を通行する車両等の進行妨害をしてはならない。,○,交通整理のない交差点で、交差道路が優先道路又は明らかに広い場合は、その車両等の進行を妨げてはならない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_262,h25_2_freight_q016,2,運行管理者試験,貨物,3,道路交通法関係,点呼・酒気帯び確認,免許を受けた者が自動車等の運転に関し、酒気を帯びて車両を運転し、その運転をした場合において酒に酔った状態 ( アルコールの影響により正常な運転ができないおそれがある状態。)であった者が、交通事故を起こしたときは、当該交通事故の発生場所を管轄する警察署長は、事故による死者又は負傷者がない場合であっても、その者に対し免許の効力の仮停止をすることができる。,×,この記述は、点呼・酒気帯び確認に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h25_2_freight,263k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_263,h21_2_freight_q015,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、交差点に入ろうとし、及び交差点内を通行するときは、当該交差点の状況に応じ、交差道路を通行する車両等、反対方向から進行してきて右折する車両等及び当該交差点又はその直近で道路を横断する歩行者に特に注意し、かつ、できる限り安全な速度と方法で進行しなければならない。,○,交差点通行時の安全確認義務に関する記述として正しい。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_264,h26_1_freight_q013,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,交差点において既に右折している車両等（多通行帯道路等通行原動機付自転車及び軽車両を除く。）は、信号機の表示する信号の種類が赤色の灯火に変わっても、そのまま進行することができる。この場合において、当該車両等は、青色の灯火により進行することができることとされている車両等に優先して進行することができる。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_265,h21_2_freight_q015,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、左折するときは、あらかじめその前からできる限り道路の左側端に寄り、かつ、できる限り道路の左側端に沿って（道路標識等により通行すべき部分が指定されているときは、その指定された部分を通行して）徐行しなければならない。,○,左折時はあらかじめ左側端に寄り、左側端に沿って徐行する。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_266,h26_1_freight_q014,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等（優先道路を通行している車両等を除く。）は、交通整理の行われていない交差点に入ろうとする場合において、交差道路が優先道路であるとき、又はその通行している道路の幅員よりも交差道路の幅員が明らかに広いものであるときは、その前方に出る前に必ず一時停止しなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_267,h21_2_freight_q017,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、他の車両（軽車両を除く。）を追い越すことができない。追越し禁止。,○,追越し禁止標識のある道路では、軽車両を除く他の車両を追い越せない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_268,h26_1_freight_q014,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、左折するときは、その直前からできる限り道路の左側端に寄り、かつ、できる限り道路の左側端に沿って（道路標識等により通行すべき部分が指定されているときは、その指定された部分を通行して）、歩行者等の通行を妨げないよう速やかに通行しなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_269,h21_2_freight_q017,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,"車両総重量が5,500キログラムの車両は通行することができる。",○,"重量制限標識の範囲内であれば、車両総重量5,500キログラムの車両は通行できる。",h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_270,h26_1_freight_q014,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,交通整埋の行われている交差点に入ろうとする車両等は、その進行しようとする進路の前方の車両等の状況により、交差点に入った場合においては当該交差点内で停止することとなり、よって交差道路における車両等の通行の妨害となるおそれがあるときは、徐行しなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_271,h21_2_freight_q017,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は横断（道路外の施設又は場所に出入するための左折を伴う横断を除く。）することができない。,○,横断禁止標識では、道路外施設へ出入りするための左折を伴う横断等を除き、横断できない。,h21_2_freight,223k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_272,h26_1_freight_q016,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,道路の左側部分に設けられた安全地帯の側方を通過する場合において、当該安全地帯に歩行者がいるときは、一時停止して、歩行者の通行を妨げないようにしなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_273,h22_1_freight_q013,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、信号機の表示する信号の種類が赤色の灯火の点滅のときは、停止位置において一時停止しなければならない。,○,赤色点滅信号では停止位置で一時停止する必要がある。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_274,h26_1_freight_q016,2,運行管理者試験,貨物,3,道路交通法関係,事故報告・事故時の措置,自動車を運転する場合においては、当該自動車の運転又は停止にかかわらず携帯電話用装置、自動車電話装置その他の無線通話装置（その全部又は一部を手で保持しなければ送信及び受信のいずれをも行うことができないものに限る。）を通話（傷病者の救護等のため当該自動車の走行中に緊急やむを得ずに行うものを除く。）のために使用してはならない。,×,この記述は、事故報告・事故時の措置に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_275,h22_1_freight_q013,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、信号機の表示する信号の種類が黄色の灯火のときは、停止位置をこえて進行してはならない。ただし、黄色の灯火の信号が表示された時において当該停止位置に近接しているため安全に停止することができない場合を除く。,○,黄色信号では原則として停止位置を越えて進行してはならない。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_276,h26_2_freight_q013,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,停車とは、車両等が客待ち、荷待ち、貨物の積卸し、故障その他の理由により継続的に停止すること（貨物の積卸しのための停止で５分を超えない時間内のもの及び人の乗降のための停止を除く。）、又は車両等が停止し、かつ、当該車両等の運転をする者がその車両等を離れて直ちに運転することができない状態にあることをいう。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_2_freight,273k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_277,h22_1_freight_q013,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、信号機の表示する信号の種類が赤色の灯火のときは、停止位置をこえて進行してはならない。ただし、交差点において既に左折している車両等は、そのまま進行することができる。,○,赤信号時でも、交差点で既に左折している車両等はそのまま進行できる。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_278,h26_2_freight_q013,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,道路標識とは、道路の交通に関し、規制又は指示を表示する標示で、路面に描かれた道路鋲、ペイント、石等による線、記号又は文字をいう。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_2_freight,273k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_279,h22_1_freight_q015,1,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、他の車両を追い越そうとするときは、その追い越されようとする車両 ( 以下「前車」という。) の右側を通行しなければならない。ただし、前車が法令の規定により右折をするため道路の中央又は右側端に寄って通行しているときは、その左側を通行しなければならない。,○,追越しは原則として前車の右側を通行するが、前車が右折のため中央又は右側端に寄っている場合は左側を通行する。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_280,h26_2_freight_q015,3,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両等は、横断歩道等に接近する場合には、当該横断歩道等を通過する際に当該横断歩道等によりその進路の前方を横断しようとする歩行者等がないことが明らかな場合を除き、当該横断歩道等の直前（道路標識等による停止線が設けられているときは、その停止線の直前）で停止することができるような速度で進行しなければならない。この場合において、横断歩道等によりその進路の前方を横断し、又は横断しようとする歩行者等があるときは、当該横断歩道等を徐行し、かつ、できる限り安全な速度と方法で進行しなければならない。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h26_2_freight,273k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_281,h22_1_freight_q015,2,運行管理者試験,貨物,3,道路交通法関係,道路交通法,車両は、道路標識等により追越しが禁止されている道路の部分においては、前方を進行している原動機付自転車を追い越してはならない。,○,追越し禁止場所では原動機付自転車の追越しも禁止される。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_282,h26_2_freight_q016,4,運行管理者試験,貨物,3,道路交通法関係,車両法・点検整備,車両等の運転者は、児童、幼児等の乗降のため、車両の保安基準に関する規定に定める非常点滅表示灯をつけて停車している通学通園バス（専ら小学校、幼稚園等に通う児童、幼児等を運送するために使用する自動車で政令で定めるものをいう。）の側方を通過するときは、できる限り安全な速度と方法で進行しなければならない。,×,この記述は、車両法・点検整備に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h26_2_freight,273k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_283,h22_1_freight_q015,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,停留所において乗客の乗降のため停車していた乗合自動車が発進するため進路を変更しようとして手又は方向指示器により合図をした場合においては、その後方にある車両は、その速度又は方向を急に変更しなければならないこととなる場合を除き、当該合図をした乗合自動車の進路の変更を妨げてはならない。,○,停留所から発進する乗合自動車の進路変更を妨げてはならない場合がある。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_284,h26_2_freight_q017,4,運行管理者試験,貨物,3,道路交通法関係,道路交通法,公安委員会は、荷主が自動車の運転者に対し、過積載をして自動車を運転することを要求するという違反行為を行った場合において、当該荷主が当該違反行為を反復して行うおそれがあると認めるときは、内閣府令で定めるところにより、当該自動車の使用者に対し、当該違反行為に係る運送の引き受けをしてはならない旨を勧告することができる。,×,この記述は、道路交通法に関する誤りを含みます。主体、期限、保存期間、義務の範囲のいずれかが法令上の原則と異なります。,h26_2_freight,273k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_285,h22_1_freight_q016,1,運行管理者試験,貨物,3,道路交通法関係,事故報告・事故時の措置,免許を受けた者が自動車等の運転に関し、道路交通法若しくは同法に基づく命令の規定又は同法の規定に基づく処分に違反したときは、同法で定める場合を除き、その者が処分に違反したときにおけるその者の住所地を管轄する公安委員会は、政令で定める基準に従い、その者の免許を取り消し、又は６ヵ月を超えない範囲内で期間を定めて免許の効力を停止することができる。,○,一定の違反があった場合、公安委員会は免許取消し又は停止を行うことができる。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_286,h20_2_freight_q018,2,運行管理者試験,貨物,4,労働基準法関係,労働基準法,使用者は、労働時間が６時間を超える場合においては少なくとも45分、８時間を超える場合においては少なくとも１時間の休憩時間を労働時間の途中に与えなければならない。,○,労働時間が６時間超で45分以上、８時間超で１時間以上の休憩が必要である。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_287,h20_2_freight_q018,1,運行管理者試験,貨物,4,労働基準法関係,労働基準法,使用者は、その雇入れの日から起算して３ヵ月間継続勤務し全労働日の８割以上出勤した労働者に対して、継続し、又は分割した10労働日の有給休暇を与えなければならない。,×,年次有給休暇は、原則として雇入れの日から６ヵ月継続勤務し、全労働日の８割以上出勤した労働者に付与される。３ヵ月ではない。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_288,h20_2_freight_q018,3,運行管理者試験,貨物,4,労働基準法関係,労働基準法,使用者は、労働基準法及びこれに基づく命令の要旨、就業規則、時間外労働・休日労働に関する協定等を、常時各作業場の見やすい場所へ掲示し、又は備え付けること、書面を交付することその他の厚生労働省令で定める方法によって、労働者に周知させなければならない。,○,法令・就業規則・36協定等の周知義務に関する記述として正しい。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_289,h20_2_freight_q019,3,運行管理者試験,貨物,4,労働基準法関係,労働基準法,使用者は、産後10週間を経過しない女性を就業させてはならない。ただし、産後８週間を経過した女性が請求した場合において、その者について医師が支障がないと認めた業務に就かせることは、差し支えない。,×,産後休業は原則８週間であり、「産後10週間」とする点が誤りである。,h20_2_freight,213k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
